"","OBJECTID","Event_ID","EvB_Wpt_Id","SwB_Wpt_ID","Event_Date","CPA","ObType","ObOrder","Year_","Ship","Observer","ObLocation","Approx","Species","Count_","IS_WW","WW_Speed","LAT","LONG_","Y_PROJ","X_PROJ","NDateS","NDateD","WptID","DateD","TimeD","DateTim","DateTxt","TimeTxt","TrkID","Vessel_Azi","X_GPS_UTM","Y_GPS_UTM","Vessel_Kts","X_BB_UTM","Y_BB_UTM","X_MM_UTM","Y_MM_UTM","BB_MM_Azi","distance","BB_MM_Bear","Month_","season","Direction","Orientation","Behavior","Clouds","Rain","Wind","SeaState","Visibility"
"222",1554,"2008-08-25-K","2008-08-25-K-059","2008-08-25-K-059","8/25/2008","Y","Single",1,2008,"Amsterdam","Karin","Starboard","y","humpback whale",1,"y",13,58.45419302,-136.0141309,58.45419302,-136.0141309,"8/25/2008","8/25/2008",1450,"8/25/2008","16:40:13","8/25/2008",20080825,"16:40:13",121523,120.5596398,440817.8465,6479725.066,7.634896251,440831.9521,6479719.06,440919.0295,6477727.683,357.4962076,1993.279445,56.93656779,8,1,"U-Unsure","U - Unsure","BL-Blowing","100","none","light","calm","good"
"223",1102,"2008-07-02-K","2008-07-02-K-108","2008-07-02-K-108","7/2/2008","Y","Single",1,2008,"Statendam","Karin","Starboard","y","humpback whale",1,"n",0,58.2406891,-135.562685,58.2406891,-135.562685,"7/2/2008","7/2/2008",429,"7/2/2008","17:17:27","7/2/2008",20080702,"17:17:27",39875,121.0211915,466963.8396,6455645.263,19.44456725,466976.4395,6455640.02,468452.423,6456980.893,227.7460905,1994.108176,-73.27510093,7,1,"W-With","0-Parallel","BL-Blowing","5","none","light","calm","excellent"
"224",2469,"2008-09-15-K","2008-09-15-K-013","2008-09-15-K-013","9/15/2008","Y","Single",1,2008,"Amsterdam","Karin","Starboard","y","humpback whale",1,"n",0,58.51963799,-136.0602625,58.51963799,-136.0602625,"9/15/2008","9/15/2008",1764,"9/15/2008","7:30:49","9/15/2008",20080915,"07:30:49",141644,2.452316748,438240.8192,6487052.785,15.20937821,438239.4714,6487068.057,440039.8842,6487926.364,244.5115504,1994.536932,62.05923363,9,0,"G-Against","0-Parallel","RE-Resting","100","none","moderate","calm","excellent"
"225",1170,"2008-09-15-K","2008-09-15-K-063","2008-09-15-K-063","9/15/2008","N","MultiOb",2,2008,"Amsterdam","Karin","Starboard","y","humpback whale",1,"y",13,58.42791189,-135.9959644,58.42791189,-135.9959644,"9/15/2008","9/15/2008",1814,"9/15/2008","16:38:59","9/15/2008",20080915,"16:38:59",144470,141.3372404,441834.607,6476783.253,7.097280315,441845.6646,6476772.634,441017.969,6474957.636,24.51446555,1994.817505,63.17722518,9,0,"G-Against","0-Parallel","RE-Resting","100","light","light","1'","good"
"226",58,"2008-08-20-K","2008-08-20-K-083","2008-08-20-K-083","8/20/2008","N","MultiOb",2,2008,"Statendam","Karin","Port","y","humpback whale",1,"n",0,57.61904667,-134.788251,57.61904667,-134.788251,"8/20/2008","8/20/2008",1388,"8/20/2008","20:02:32","8/20/2008",20080820,"20:02:32",116436,170.2334529,512648.9501,6386318.465,19.36027572,512649.2691,6386304.821,514527.0886,6385631.164,289.7351712,1994.998777,-60.49828164,8,1,"U-Unsure","U - Unsure","BL-Blowing","80","none","moderate","4'","excellent"
"227",1151,"2008-07-21-K","2008-07-21-K-078","2008-07-21-K-078","7/21/2008","Y","Single",1,2008,"Amsterdam","Karin","Port","y","humpback whale",1,"n",0,58.2838393,-136.4049412,58.2838393,-136.4049412,"7/21/2008","7/21/2008",879,"7/21/2008","17:55:18","7/21/2008",20080721,"17:55:18",73666,251.8151561,417616.8894,6461170.857,12.48841918,417601.8244,6461168.013,417369.6934,6459186.249,6.680811792,1995.313337,-65.13434432,7,1,"A-Away","9-Perpendicular","BL-Blowing","100","none","strong","4'","excellent"
"228",1641,"2008-07-16-K","2008-07-16-K-088","2008-07-16-K-088","7/16/2008","Y","Single",1,2008,"Statendam","Karin","Starboard","y","humpback whale",1,"y",13,58.43928823,-136.0015641,58.43928823,-136.0015641,"7/16/2008","7/16/2008",766,"7/16/2008","16:07:49","7/16/2008",20080716,"16:07:49",63639,139.2089757,441526.4596,6478054.672,9.472012479,441536.7934,6478045.758,440553.8148,6476307.175,29.48340351,1997.228114,70.27442779,7,1,"W-With","0-Parallel","BL-Blowing","100","none","light","2'","excellent"
"229",119,"2008-08-31-K","2008-08-31-K-101","2008-08-31-K-101","8/31/2008","Y","Single",1,2008,"Ryndam","Karin","Starboard","y","humpback whale",1,"n",0,58.14220215,-135.2244785,58.14220215,-135.2244785,"8/31/2008","8/31/2008",1569,"8/31/2008","18:16:50","8/31/2008",20080831,"18:16:50",128360,113.2369433,486783.9112,6444564.133,18.41389248,486797.1052,6444560.644,487632.2874,6446375.222,204.7148467,1997.554004,-88.5220966,8,1,"W-With","0-Parallel","BL-Blowing","100","light","light","2'","excellent"
"230",3999,"2008-07-16-K","2008-07-16-K-045","2008-07-16-K-045","7/16/2008","N","MultiOb",3,2008,"Statendam","Karin","Starboard","y","humpback whale",1,"n",0,58.70965918,-136.2315708,58.70965918,-136.2315708,"7/16/2008","7/16/2008",723,"7/16/2008","14:47:59","7/16/2008",20080716,"14:47:59",62681,139.312046,428651.1979,6508378.456,16.97202178,428661.5156,6508369.523,427472.8366,6506762.519,36.48983121,1998.854537,77.17778523,7,1,"W-With","0-Parallel","LF-Lunge-feed","100","none","light","calm","excellent"
"231",77,"2008-08-31-K","2008-08-31-K-110","2008-08-31-K-110","8/31/2008","Y","Single",1,2008,"Ryndam","Karin","Starboard","y","humpback whale",1,"n",0,57.72794779,-134.8242628,57.72794779,-134.8242628,"8/31/2008","8/31/2008",1578,"8/31/2008","19:53:38","8/31/2008",20080831,"19:53:38",129522,174.9816799,510466.3479,6398435.968,20.24173122,510469.5211,6398422.695,512442.215,6398745.381,260.7100467,1998.911493,-94.27163318,8,1,"G-Against","0-Parallel","BL-Blowing","100","none","moderate","3'","excellent"
"232",34,"2008-06-11-K","2008-06-11-K-070","2008-06-11-K-070","6/11/2008","Y","Single",1,2008,"Statendam","Karin","Starboard","y","humpback whale",1,"n",0,57.28798647,-134.7236241,57.28798647,-134.7236241,"6/11/2008","6/11/2008",69,"6/11/2008","19:42:53","6/11/2008",20080611,"19:42:53",7790,176.5650692,516659.3218,6349477.779,19.81635979,516662.1271,6349464.423,514726.6211,6348963.527,75.49056372,1999.269849,78.92549452,6,1,"T-Toward","9-Perpendicular","BL-Blowing","75","none","moderate","1'","excellent"
"233",513,"2008-07-28-K","2008-07-28-K-054","2008-07-28-K-054","7/28/2008","Y","Single",1,2008,"Amsterdam","Karin","Starboard","y","humpback whale",2,"y",13,58.38035909,-135.9963668,58.38035909,-135.9963668,"7/28/2008","7/28/2008",934,"7/28/2008","16:25:56","7/28/2008",20080728,"16:25:56",78492,202.4363337,441732.6811,6471489.424,9.855647873,441728.7285,6471474.611,439854.5454,6472176.724,110.5371241,2001.380698,88.10079037,7,1,"A-Away","9-Perpendicular","BL-Blowing","100","light","none","2'","excellent"
"234",1076,"2008-09-03-K","2008-09-03-K-093","2008-09-03-K-093","9/3/2008","Y","Single",1,2008,"Statendam","Karin","Starboard","y","humpback whale",1,"n",0,58.31644272,-135.8983403,58.31644272,-135.8983403,"9/3/2008","9/3/2008",1675,"9/3/2008","16:55:53","9/3/2008",20080903,"16:55:53",133994,103.560006,447370.0445,6464292.7,15.27239544,447383.6371,6464291.478,447199.2152,6466285.337,174.7154639,2002.369391,-108.844542,9,0,"W-With","0-Parallel","BL-Blowing","100","moderate","moderate","2'","excellent"
"235",17,"2008-06-15-K","2008-06-15-K-087","2008-06-15-K-087","6/15/2008","Y","Single",1,2008,"Ryndam","Karin","Starboard","y","humpback whale",1,"n",0,57.1447203,-134.7097011,57.1447203,-134.7097011,"6/15/2008","6/15/2008",158,"6/15/2008","21:32:05","6/15/2008",20080615,"21:32:05",16838,176.0840537,517566.5012,6333533.08,17.38918508,517569.4185,6333519.748,519282.5853,6334560.135,238.7301584,2004.331724,-117.3538953,6,1,"W-With","0-Parallel","DF-Dive-fluke-up","100","none","moderate","1'","excellent"
"236",1315,"2008-06-15-K","2008-06-15-K-007","2008-06-15-K-007","6/15/2008","N","MultiOb",2,2008,"Ryndam","Karin","Starboard","y","humpback whale",1,"n",0,58.2943777,-135.7297303,58.2943777,-135.7297303,"6/15/2008","6/15/2008",78,"6/15/2008","5:14:00","6/15/2008",20080615,"05:14:00",9144,298.851043,457221.2982,6461716.67,13.59139431,457208.5088,6461721.433,459004.8457,6462621.516,243.386121,2009.222625,124.5350779,6,1,"G-Against","0-Parallel","BL-Blowing","100","light","light","calm","excellent"
"237",1110,"2008-06-18-K","2008-06-18-K-003","2008-06-18-K-003","6/18/2008","Y","Single",1,2008,"Statendam","Karin","Port","y","humpback whale",1,"n",0,58.27146317,-135.6098277,58.27146317,-135.6098277,"6/18/2008","6/18/2008",162,"6/18/2008","4:38:58","6/18/2008",20080618,"04:38:58",17789,290.8672148,464227.074,6459095.568,13.13957749,464215.1719,6459102.246,463266.1312,6461074.552,154.3039178,2188.759701,43.43670308,6,1,"U-Unsure","U - Unsure","BL-Blowing","100","none","light","1'","excellent"
"238",1365,"2008-07-13-K","2008-07-13-K-010","2008-07-13-K-010","7/13/2008","Y","Single",1,2008,"Ryndam","Karin","Starboard","y","humpback whale",1,"n",0,58.29750532,-135.7415475,58.29750532,-135.7415475,"7/13/2008","7/13/2008",566,"7/13/2008","5:10:17","7/13/2008",20080713,"05:10:17",50406,288.8257991,456532.3975,6462072.449,13.25663994,456518.9743,6462074.912,457629.0464,6460165.318,329.8300032,2208.802829,-138.9957959,7,1,"G-Against","0-Parallel","DF-Dive-fluke-up","100","none","light","calm","excellent"
"239",2766,"2008-08-20-K","2008-08-20-K-049","2008-08-20-K-049","8/20/2008","Y","Single",1,2008,"Statendam","Karin","Port","y","humpback whale",1,"y",13,58.56395136,-136.0673754,58.56395136,-136.0673754,"8/20/2008","8/20/2008",1355,"8/20/2008","15:21:18","8/20/2008",20080820,"15:21:18",113061,177.2476242,437904.9269,6491992.923,16.93591665,437903.5775,6491979.342,437620.6492,6489710.605,7.108507598,2286.310565,9.860883433,8,1,"A-Away","9-Perpendicular","DF-Dive-fluke-up","10","none","moderate","2'","excellent"
"240",579,"2008-06-23-K","2008-06-23-K-066","2008-06-23-K-066","6/23/2008","N","MultiOb",4,2008,"Amsterdam","Karin","Port","y","humpback whale",1,"n",0,58.20542274,-136.5368322,58.20542274,-136.5368322,"6/23/2008","6/23/2008",313,"6/23/2008","18:26:58","6/23/2008",20080623,"18:26:58",32841,219.388601,409684.7012,6452610.473,10.78080651,409673.5099,6452599.994,408176.7084,6450616.549,37.03992484,2484.848356,-2.348676155,6,1,"U-Unsure","U - Unsure","BL-Blowing","90","none","light","3'","excellent"
"241",2015,"2008-08-25-K","2008-08-25-K-053","2008-08-25-K-053","8/25/2008","N","MultiOb",4,2008,"Amsterdam","Karin","Starboard","y","humpback whale",1,"y",13,58.49588787,-136.0569718,58.49588787,-136.0569718,"8/25/2008","8/25/2008",1444,"8/25/2008","16:23:27","8/25/2008",20080825,"16:23:27",121322,163.6505528,438390.8872,6484405.583,11.93082904,438397.085,6484391.561,438342.8945,6481906.089,1.249018444,2486.062612,17.59846561,8,1,"A-Away","9-Perpendicular","BL-Blowing","100","light","moderate","1'","good"
"242",483,"2008-07-02-K","2008-07-02-K-005","2008-07-02-K-005","7/2/2008","Y","Single",1,2008,"Statendam","Karin","Starboard","y","humpback whale",1,"n",0,58.30286278,-135.7571908,58.30286278,-135.7571908,"7/2/2008","7/2/2008",326,"7/2/2008","6:00:29","7/2/2008",20080702,"06:00:29",35086,286.920725,455622.1577,6462679.12,13.73278362,455608.66,6462681.136,453197.519,6463288.147,104.1307228,2486.37566,-2.790002253,7,1,"T-Toward","9-Perpendicular","DF-Dive-fluke-up","40","none","light","calm","excellent"
"243",3377,"2008-08-03-K","2008-08-03-K-066","2008-08-03-K-066","8/3/2008","Y","Single",1,2008,"Ryndam","Karin","Port","y","humpback whale",1,"n",0,58.61161647,-136.0855352,58.61161647,-136.0855352,"8/3/2008","8/3/2008",1012,"8/3/2008","15:14:05","8/3/2008",20080803,"15:14:05",83587,146.0186568,436934.3506,6497316.62,17.33942915,436940.2376,6497304.308,437619.237,6494912.308,344.1527383,2486.50436,18.13408148,8,1,"A-Away","9-Perpendicular","BL-Blowing","70","none","moderate","1'","excellent"
"244",853,"2008-06-18-K","2008-06-18-K-057","2008-06-18-K-057","6/18/2008","N","MultiOb",4,2008,"Statendam","Karin","Port","y","humpback whale",8,"n",0,58.36288132,-135.9534407,58.36288132,-135.9534407,"6/18/2008","6/18/2008",216,"6/18/2008","15:23:55","6/18/2008",20080618,"15:23:55",22015,181.2107997,444215.3088,6469507.202,14.55342725,444213.024,6469493.747,444254.5764,6467007.553,359.0424891,2486.541445,-2.168310609,6,1,"A-Away","0-Parallel","BL-Blowing","100","none","light","1'","excellent"
"245",763,"2008-06-18-K","2008-06-18-K-063","2008-06-18-K-063","6/18/2008","N","MultiOb",3,2008,"Statendam","Karin","Port","y","humpback whale",2,"n",0,58.3180751,-135.8932221,58.3180751,-135.8932221,"6/18/2008","6/18/2008",222,"6/18/2008","15:40:50","6/18/2008",20080618,"15:40:50",22218,105.6425613,447672.2961,6464470.447,13.47235724,447684.7568,6464464.881,450159.0107,6464727.424,263.9430123,2488.144134,-21.69954893,6,1,"A-Away","9-Perpendicular","BL-Blowing","100","none","light","1'","excellent"
"246",1260,"2008-07-16-K","2008-07-16-K-014","2008-07-16-K-014","7/16/2008","Y","Single",1,2008,"Statendam","Karin","Starboard","y","humpback whale",2,"n",0,58.31093305,-135.8187427,58.31093305,-135.8187427,"7/16/2008","7/16/2008",692,"7/16/2008","6:12:49","7/16/2008",20080716,"06:12:49",59986,287.5062822,452025.7209,6463619.824,15.98841362,452012.2445,6463621.977,449776.8648,6462527.838,63.91988456,2488.78759,-43.58639759,7,1,"G/A-Ag/Aw","4-45-degrees","DF-Dive-fluke-up","100","none","light","1'","excellent"
"247",1080,"2008-08-17-K","2008-08-17-K-053","2008-08-17-K-053","8/17/2008","Y","Single",1,2008,"Ryndam","Karin","Starboard","n","humpback whale",1,"n",0,58.3182973,-135.9175594,58.3182973,-135.9175594,"8/17/2008","8/17/2008",1296,"8/17/2008","17:40:40","8/17/2008",20080817,"17:40:40",107279,107.9563659,446246.9343,6464514.359,14.72137914,446260.3933,6464512.099,447916.4872,6462653.611,318.2958464,2489.301864,30.33948048,8,1,"U-Unsure","U - Unsure","BL-Blowing","100","none","light","2'","excellent"
"248",881,"2008-06-18-K","2008-06-18-K-072","2008-06-18-K-072","6/18/2008","Y","Single",1,2008,"Statendam","Karin","Port","y","humpback whale",1,"n",0,58.21934525,-135.4952102,58.21934525,-135.4952102,"6/18/2008","6/18/2008",231,"6/18/2008","16:30:53","6/18/2008",20080618,"16:30:53",22819,122.3917701,470907.8881,6453237.842,17.42236978,470918.2162,6453228.921,471121.4268,6450747.022,355.3192324,2490.205175,52.9274623,6,1,"G-Against","0-Parallel","SA-Surface-active","100","none","light","1'","excellent"
"249",13,"2008-07-02-K","2008-07-02-K-131","2008-07-02-K-131","7/2/2008","N","MultiOb",2,2008,"Statendam","Karin","Starboard","y","humpback whale",1,"n",0,57.12496684,-134.6969622,57.12496684,-134.6969622,"7/2/2008","7/2/2008",452,"7/2/2008","21:19:38","7/2/2008",20080702,"21:19:38",42781,174.0048524,518347.1204,6331337.535,18.63867958,518350.5195,6331324.318,516839.1261,6329343.609,37.3456919,2491.488726,43.34083949,7,1,"W/A-Wi/Aw","4-45-degrees","DF-Dive-fluke-up","80","none","moderate","1'","good"
"250",139,"2008-07-13-K","2008-07-13-K-108","2008-07-13-K-108","7/13/2008","N","MultiOb",3,2008,"Ryndam","Karin","Starboard","y","humpback whale",2,"n",0,57.94544125,-134.8608993,57.94544125,-134.8608993,"7/13/2008","7/13/2008",664,"7/13/2008","19:05:57","7/13/2008",20080713,"19:05:57",56495,179.1451903,508234.631,6422644.463,19.58106287,508236.8322,6422630.994,510534.1455,6421663.636,292.8350857,2492.675064,-66.31010465,7,1,"G-Against","0-Parallel","BL-Blowing","100","none","light","calm","excellent"
"251",2316,"2008-07-07-K","2008-07-07-K-043","2008-07-07-K-043","7/7/2008","Y","Single",1,2008,"Amsterdam","Karin","Port","y","humpback whale",1,"y",13,58.50865695,-136.0521767,58.50865695,-136.0521767,"7/7/2008","7/7/2008",500,"7/7/2008","7:29:37","7/7/2008",20080707,"07:29:37",45153,0.531620563,438692.635,6485822.822,14.09314883,438696.7759,6485837.984,436647.2975,6487260.309,124.7604038,2494.668298,-55.77121677,7,1,"T-Toward","9-Perpendicular","DF-Dive-fluke-up","60","none","moderate","calm","excellent"
"252",262,"2008-07-07-K","2008-07-07-K-007","2008-07-07-K-007","7/7/2008","N","MultiOb",2,2008,"Amsterdam","Karin","Port","y","humpback whale",4,"n",0,58.30343694,-135.7640907,58.30343694,-135.7640907,"7/7/2008","7/7/2008",464,"7/7/2008","6:02:12","7/7/2008",20080707,"06:02:12",44104,291.5889094,455218.5007,6462747.611,13.31143724,455205.1029,6462755.064,453387.1764,6461045.84,46.7652276,2495.256172,-64.82368176,7,1,"W-With","0-Parallel","BL-Blowing","90","none","moderate","calm","excellent"
"253",1086,"2008-09-03-K","2008-09-03-K-092","2008-09-03-K-092","9/3/2008","N","MultiOb",2,2008,"Statendam","Karin","Starboard","y","humpback whale",1,"n",0,58.31899971,-135.9174287,58.31899971,-135.9174287,"9/3/2008","9/3/2008",1674,"9/3/2008","16:53:23","9/3/2008",20080903,"16:53:23",133964,110.0896221,446255.6553,6464592.455,14.86206434,446269.0209,6464589.696,447509.4108,6466755.297,209.802765,2495.674739,-80.28685708,9,0,"W-With","0-Parallel","DF-Dive-fluke-up","100","moderate","moderate","2'","excellent"
"254",512,"2008-07-07-K","2008-07-07-K-027","2008-07-07-K-027","7/7/2008","N","MultiOb",4,2008,"Amsterdam","Karin","Port","y","humpback whale",1,"y",13,58.38042967,-135.9628764,58.38042967,-135.9628764,"7/7/2008","7/7/2008",484,"7/7/2008","6:46:13","7/7/2008",20080707,"06:46:13",44632,13.82499997,443691.2201,6471468.765,12.53518053,443698.7364,6471482.569,441358.8782,6472368.741,110.7431271,2502.046529,-83.08187287,7,1,"W-With","0-Parallel","BL-Blowing","90","none","moderate","calm","excellent"
"255",1485,"2008-07-16-K","2008-07-16-K-098","2008-07-16-K-098","7/16/2008","N","MultiOb",2,2008,"Statendam","Karin","Starboard","y","humpback whale",4,"y",13,58.38678324,-135.9682226,58.38678324,-135.9682226,"7/16/2008","7/16/2008",776,"7/16/2008","16:24:48","7/16/2008",20080716,"16:24:48",63843,170.2108549,443388.7675,6472180.612,12.85475909,443393.0337,6472167.649,440890.4891,6472272.22,92.39276438,2504.728415,102.1819095,7,1,"W-With","0-Parallel","BL-Blowing","100","none","light","2'","excellent"
"256",216,"2008-08-06-K","2008-08-06-K-009","2008-08-06-K-009","8/6/2008","Y","Single",1,2008,"Statendam","Karin","Starboard","y","humpback whale",1,"n",0,58.31332206,-135.8608044,58.31332206,-135.8608044,"8/6/2008","8/6/2008",1072,"8/6/2008","6:13:53","8/6/2008",20080806,"06:13:53",88900,278.902956,449564.5974,6463916.538,14.06047351,449550.9505,6463916.652,450742.107,6466121.818,208.3764237,2506.314365,109.4734677,8,1,"W-With","0-Parallel","RE-Resting","100","none","light","calm","poor"
"257",1408,"2008-09-03-K","2008-09-03-K-084","2008-09-03-K-084","9/3/2008","Y","Single",1,2008,"Statendam","Karin","Starboard","y","humpback whale",1,"y",13,58.44090435,-135.9980109,58.44090435,-135.9980109,"9/3/2008","9/3/2008",1666,"9/3/2008","16:14:26","9/3/2008",20080903,"16:14:26",133497,135.97982,441736.5635,6478231.516,1.535494135,441747.383,6478223.198,439301.6651,6478798.134,103.2288328,2512.386927,147.2490128,9,0,"T-Toward","9-Perpendicular","DF-Dive-fluke-up","100","moderate","moderate","2'","excellent"
"258",1583,"2008-07-28-K","2008-07-28-K-024","2008-07-28-K-024","7/28/2008","N","MultiOb",5,2008,"Amsterdam","Karin","Starboard","y","humpback whale",1,"y",13,58.44179962,-136.0047951,58.44179962,-136.0047951,"7/28/2008","7/28/2008",904,"7/28/2008","7:08:03","7/28/2008",20080728,"07:08:03",75312,323.6275917,441342.0157,6478337.088,12.52907078,441331.3913,6478348.14,439338.5431,6480569.994,138.1101083,2984.640577,-5.517483412,7,1,"U-Unsure","U - Unsure","BL-Blowing","100","light","moderate","1'","excellent"
"259",2113,"2008-09-15-K","2008-09-15-K-011","2008-09-15-K-011","9/15/2008","N","MultiOb",3,2008,"Amsterdam","Karin","Starboard","y","humpback whale",1,"n",0,58.49277207,-136.0540715,58.49277207,-136.0540715,"9/15/2008","9/15/2008",1762,"9/15/2008","7:24:06","9/15/2008",20080915,"07:24:06",141564,345.9074289,438554.4911,6484056.036,13.95131531,438548.8503,6484070.291,437244.1021,6486754.675,154.0778742,2984.675095,-11.82955474,9,0,"W/A-Wi/Aw","4-45-degrees","BL-Blowing","100","none","moderate","calm","excellent"
"260",271,"2008-06-23-K","2008-06-23-K-008","2008-06-23-K-008","6/23/2008","Y","Single",1,2008,"Amsterdam","Karin","Port","y","humpback whale",5,"n",0,58.3040888,-135.7871096,58.3040888,-135.7871096,"6/23/2008","6/23/2008",255,"6/23/2008","5:54:49","6/23/2008",20080623,"05:54:49",27399,287.512742,453870.3058,6462835.724,10.6830826,453856.4122,6462842.205,450973.9241,6463617.228,105.0493602,2984.861336,-2.463381843,6,1,"A-Away","9-Perpendicular","BL-Blowing","90","none","moderate","1'","excellent"
