Event_Date,Ship,Observer,Object,Estimate,Exact
7/18/2012,Zuiderdam,Nat,Ice,800,878
7/18/2012,Zuiderdam,Nat,Ice,1200,1172
7/20/2012,Statendam,Nat,Ice,70,73
7/20/2012,Statendam,Nat,Ice,90,108
7/20/2012,Statendam,Nat,Ice,140,147
7/20/2012,Statendam,Nat,Ice,260,347
7/20/2012,Statendam,Nat,Ice,300,327
7/20/2012,Statendam,Nat,Ice,500,585
7/20/2012,Statendam,Nat,Ice,650,485
7/20/2012,Statendam,Nat,Ice,700,659
7/20/2012,Statendam,Nat,Ice,900,814
7/20/2012,Statendam,Nat,Ice,1200,1600
7/22/2012,Volendam,Nat,Ice,110,111
7/22/2012,Volendam,Nat,Ice,210,259
7/22/2012,Volendam,Nat,Ice,250,351
7/22/2012,Volendam,Nat,Ice,250,299
7/22/2012,Volendam,Nat,Ice,450,396
7/22/2012,Volendam,Nat,Ice,500,509
7/22/2012,Volendam,Nat,Ice,600,716
7/22/2012,Volendam,Nat,Ice,650,685
7/22/2012,Volendam,Nat,Ice,680,666
7/22/2012,Volendam,Nat,Ice,1100,1126
7/23/2012,Sapphire Princess,Nat,Ice,200,247
7/23/2012,Sapphire Princess,Nat,Ice,300,322
7/23/2012,Sapphire Princess,Nat,Ice,350,385
7/23/2012,Sapphire Princess,Nat,Ice,400,430
7/23/2012,Sapphire Princess,Nat,Ice,600,494
7/23/2012,Sapphire Princess,Nat,Ice,600,584
7/23/2012,Sapphire Princess,Nat,Ice,750,798
7/23/2012,Sapphire Princess,Nat,Ice,800,803
7/23/2012,Sapphire Princess,Nat,Ice,800,990
7/23/2012,Sapphire Princess,Nat,Ice,1000,1072
7/26/2012,Diamond Princess,Nat,Ice,220,207
7/26/2012,Diamond Princess,Nat,Ice,230,246
7/26/2012,Diamond Princess,Nat,Ice,300,335
7/26/2012,Diamond Princess,Nat,Ice,400,436
7/26/2012,Diamond Princess,Nat,Ice,550,589
7/26/2012,Diamond Princess,Nat,Ice,650,750
7/26/2012,Diamond Princess,Nat,Ice,700,745
7/26/2012,Diamond Princess,Nat,Ice,1100,1318
7/26/2012,Diamond Princess,Nat,Ice,1400,1387
7/26/2012,Diamond Princess,Nat,Ice,1600,1456
8/6/2012,Sapphire Princess,Nat,Ice,300,263
8/6/2012,Sapphire Princess,Nat,Ice,300,292
8/6/2012,Sapphire Princess,Nat,Ice,500,657
8/8/2012,Zuiderdam,Nat,,,0
8/9/2012,Diamond Princess,Nat,Ice,250,215
8/9/2012,Diamond Princess,Nat,Ice,350,347
8/9/2012,Diamond Princess,Nat,Ice,350,405
8/9/2012,Diamond Princess,Nat,Ice,400,477
8/9/2012,Diamond Princess,Nat,Ice,650,668
8/9/2012,Diamond Princess,Nat,Ice,800,863
8/9/2012,Diamond Princess,Nat,Ice,900,1314
8/9/2012,Diamond Princess,Nat,Ice,1000,1097
8/9/2012,Diamond Princess,Nat,Ice,1200,1345
8/9/2012,Diamond Princess,Nat,Ice,1200,1146
8/16/2012,Norwegian Pearl,Nat,Ice,300,318
8/16/2012,Norwegian Pearl,Nat,Ice,320,376
8/16/2012,Norwegian Pearl,Nat,Ice,600,530
8/16/2012,Norwegian Pearl,Nat,Ice,650,676
8/16/2012,Norwegian Pearl,Nat,Ice,700,818
8/16/2012,Norwegian Pearl,Nat,Ice,700,742
8/16/2012,Norwegian Pearl,Nat,Land,1800,2267
8/16/2012,Norwegian Pearl,Nat,Land,2100,1941
8/16/2012,Norwegian Pearl,Nat,Land,3400,4391
8/16/2012,Norwegian Pearl,Nat,Land,4500,3677
8/17/2012,Statendam,Nat,Ice,75,90
8/17/2012,Statendam,Nat,Ice,120,137
8/17/2012,Statendam,Nat,Ice,160,182
8/17/2012,Statendam,Nat,Ice,270,270
8/17/2012,Statendam,Nat,Ice,700,805
8/17/2012,Statendam,Nat,Ice,750,804
8/17/2012,Statendam,Nat,Ice,800,946
8/17/2012,Statendam,Nat,Land,1100,1207
8/17/2012,Statendam,Nat,Land,1300,1341
8/17/2012,Statendam,Nat,Land,4600,3463
8/19/2012,Volendam,Nat,Ice,110,127
8/19/2012,Volendam,Nat,Ice,200,199
8/19/2012,Volendam,Nat,Ice,200,238
8/19/2012,Volendam,Nat,Ice,400,343
8/19/2012,Volendam,Nat,Ice,500,583
8/19/2012,Volendam,Nat,Ice,650,573
8/19/2012,Volendam,Nat,Boat,1500,1773
8/19/2012,Volendam,Nat,Boat,5000,5753
8/20/2012,Island Princess,Nat,Ice,100,128
8/20/2012,Island Princess,Nat,Ice,150,180
8/20/2012,Island Princess,Nat,Ice,400,441
8/20/2012,Island Princess,Nat,Ice,400,424
8/20/2012,Island Princess,Nat,Ice,500,742
8/20/2012,Island Princess,Nat,Land,650,518
8/20/2012,Island Princess,Nat,Ice,650,813
8/20/2012,Island Princess,Nat,Ice,650,579
8/20/2012,Island Princess,Nat,Land,1100,894
8/20/2012,Island Princess,Nat,Land,5500,5381
8/23/2012,Diamond Princess,Nat,Ice,190,192
8/23/2012,Diamond Princess,Nat,Ice,350,320
8/23/2012,Diamond Princess,Nat,Ice,420,501
8/23/2012,Diamond Princess,Nat,Ice,500,542
8/23/2012,Diamond Princess,Nat,Ice,600,554
8/23/2012,Diamond Princess,Nat,Ice,1000,1230
8/23/2012,Diamond Princess,Nat,Land,2000,1714
8/23/2012,Diamond Princess,Nat,Land,2100,1932
8/23/2012,Diamond Princess,Nat,Land,2200,2785
8/23/2012,Diamond Princess,Nat,Land,3500,4611
8/24/2012,Zaandam,Nat,Ice,140,161
8/24/2012,Zaandam,Nat,Ice,320,333
8/24/2012,Zaandam,Nat,Ice,450,452
8/24/2012,Zaandam,Nat,Ice,500,455
8/24/2012,Zaandam,Nat,Land,900,910
8/24/2012,Zaandam,Nat,Land,5000,5529
8/26/2012,Volendam,Nat,Ice,150,212
8/26/2012,Volendam,Nat,Ice,200,169
8/26/2012,Volendam,Nat,Ice,240,229
8/26/2012,Volendam,Nat,Ice,300,261
8/26/2012,Volendam,Nat,Ice,400,466
8/26/2012,Volendam,Nat,Ice,500,573
8/26/2012,Volendam,Nat,Ice,650,656
8/26/2012,Volendam,Nat,Ice,700,651
8/26/2012,Volendam,Nat,Ice,1500,1502
8/26/2012,Volendam,Nat,Land,2100,2504
8/29/2012,Zuiderdam,Nat,Ice,120,124
8/29/2012,Zuiderdam,Nat,Ice,150,159
8/29/2012,Zuiderdam,Nat,Ice,300,312
8/29/2012,Zuiderdam,Nat,Bird,350,363
8/29/2012,Zuiderdam,Nat,Ice,700,592
8/29/2012,Zuiderdam,Nat,Ice,850,908
8/29/2012,Zuiderdam,Nat,Ice,1000,1024
8/29/2012,Zuiderdam,Nat,Land,1000,1454
8/29/2012,Zuiderdam,Nat,Ice,1100,1140
8/29/2012,Zuiderdam,Nat,Land,3000,3066
8/30/2012,Sapphire Princess,Nat,Ice,180,173
8/30/2012,Sapphire Princess,Nat,Ice,350,356
8/30/2012,Sapphire Princess,Nat,Ice,400,459
8/30/2012,Sapphire Princess,Nat,Ice,400,457
8/30/2012,Sapphire Princess,Nat,Ice,500,752
8/30/2012,Sapphire Princess,Nat,Ice,700,951
8/30/2012,Sapphire Princess,Nat,Ice,1500,2324
8/30/2012,Sapphire Princess,Nat,Land,1800,2619
8/30/2012,Sapphire Princess,Nat,Land,2200,1337
8/30/2012,Sapphire Princess,Nat,Land,3800,3947
8/31/2012,Statendam,Nat,Ice,100,117
8/31/2012,Statendam,Nat,Ice,200,255
8/31/2012,Statendam,Nat,Ice,250,274
8/31/2012,Statendam,Nat,Ice,450,343
8/31/2012,Statendam,Nat,Ice,500,440
8/31/2012,Statendam,Nat,Ice,600,550
8/31/2012,Statendam,Nat,Ice,900,1032
8/31/2012,Statendam,Nat,Ice,1000,905
8/31/2012,Statendam,Nat,Ice,1000,1132
8/31/2012,Statendam,Nat,Ice,2000,1534
9/2/2012,Volendam,Nat,Ice,200,222
9/2/2012,Volendam,Nat,Ice,220,200
9/2/2012,Volendam,Nat,Ice,250,259
9/2/2012,Volendam,Nat,Ice,250,237
9/2/2012,Volendam,Nat,Ice,350,312
9/2/2012,Volendam,Nat,Ice,900,685
9/2/2012,Volendam,Nat,Ice,1400,1446
9/2/2012,Volendam,Nat,Land,1500,1344
9/2/2012,Volendam,Nat,Land,2800,3420
9/2/2012,Volendam,Nat,Land,4000,3665
9/4/2012,Statendam,Nat,Ice,100,132
9/4/2012,Statendam,Nat,Ice,200,216
9/4/2012,Statendam,Nat,Ice,350,316
9/4/2012,Statendam,Nat,Ice,400,309
9/4/2012,Statendam,Nat,Ice,500,561
9/4/2012,Statendam,Nat,Ice,900,1129
9/4/2012,Statendam,Nat,Land,1000,1158
9/4/2012,Statendam,Nat,Ice,1300,1693
9/4/2012,Statendam,Nat,Land,1800,1898
9/4/2012,Statendam,Nat,Land,2000,2173
9/8/2012,Dawn Princess,Nat,Ice,160,145
9/8/2012,Dawn Princess,Nat,Ice,300,402
9/8/2012,Dawn Princess,Nat,Ice,320,325
9/8/2012,Dawn Princess,Nat,Ice,350,284
9/8/2012,Dawn Princess,Nat,Ice,600,644
9/8/2012,Dawn Princess,Nat,Land,800,938
9/8/2012,Dawn Princess,Nat,Ice,800,977
9/8/2012,Dawn Princess,Nat,Land,1200,1384
9/8/2012,Dawn Princess,Nat,Ice,1200,1250
9/8/2012,Dawn Princess,Nat,Land,3100,3340
9/10/2012,Diamond Princess,Nat,Ice,250,269
9/10/2012,Diamond Princess,Nat,Ice,250,257
9/10/2012,Diamond Princess,Nat,Ice,290,334
9/10/2012,Diamond Princess,Nat,Ice,430,455
9/10/2012,Diamond Princess,Nat,Land,800,818
9/10/2012,Diamond Princess,Nat,Land,900,779
9/10/2012,Diamond Princess,Nat,Land,2300,2640
9/10/2012,Diamond Princess,Nat,Land,4500,5295
9/14/2012,Carnival Spirit,Nat,Ice,160,137
9/14/2012,Carnival Spirit,Nat,Ice,300,283
9/14/2012,Carnival Spirit,Nat,Ice,500,430
9/14/2012,Carnival Spirit,Nat,Ice,570,568
9/14/2012,Carnival Spirit,Nat,Land,850,1051
9/14/2012,Carnival Spirit,Nat,Ice,1000,1093
9/14/2012,Carnival Spirit,Nat,Ice,1000,913
9/14/2012,Carnival Spirit,Nat,Land,1100,783
9/14/2012,Carnival Spirit,Nat,Land,2400,2673
9/14/2012,Carnival Spirit,Nat,Land,5000,4976
9/16/2012,Volendam,Nat,Ice,80,92
9/16/2012,Volendam,Nat,Ice,150,161
9/16/2012,Volendam,Nat,Ice,210,221
9/16/2012,Volendam,Nat,Ice,250,232
9/16/2012,Volendam,Nat,Ice,800,751
9/16/2012,Volendam,Nat,Ice,1000,959
9/16/2012,Volendam,Nat,Land,1300,1296
9/16/2012,Volendam,Nat,Ice,1900,2017
9/16/2012,Volendam,Nat,Land,4500,3187
9/16/2012,Volendam,Nat,Land,5000,4579
9/18/2012,Statendam,Nat,Ice,150,141
9/18/2012,Statendam,Nat,Land,1000,1314
9/18/2012,Statendam,Nat,Boat,5000,5965
9/20/2012,Norwegian Pearl,Nat,Bird,170,161
9/20/2012,Norwegian Pearl,Nat,stick,240,273
9/20/2012,Norwegian Pearl,Nat,Bird,400,336
9/20/2012,Norwegian Pearl,Nat,Bird,400,394
9/20/2012,Norwegian Pearl,Nat,Bird,500,442
9/20/2012,Norwegian Pearl,Nat,stick,650,656
9/20/2012,Norwegian Pearl,Nat,Land,1500,1446
9/20/2012,Norwegian Pearl,Nat,Land,2400,1867
9/20/2012,Norwegian Pearl,Nat,Land,4500,3881
9/20/2012,Norwegian Pearl,Nat,Land,5000,5467
9/23/2012,Volendam,Nat,Ice,100,109
9/23/2012,Volendam,Nat,Ice,300,325
5/9/2013,Statendam,Nat,Ice,80,73
5/9/2013,Statendam,Nat,Ice,90,92
5/9/2013,Statendam,Nat,Ice,100,113
5/9/2013,Statendam,Nat,Ice,250,183
5/9/2013,Statendam,Nat,Ice,300,354
5/9/2013,Statendam,Nat,Ice,300,370
5/9/2013,Statendam,Nat,Ice,320,322
5/9/2013,Statendam,Nat,Ice,500,345
5/9/2013,Statendam,Nat,Ice,600,527
5/9/2013,Statendam,Nat,Ice,800,756
5/12/2013,Volendam,Nat,Ice,130,162
5/12/2013,Volendam,Nat,Ice,200,247
5/12/2013,Volendam,Nat,Ice,350,330
5/12/2013,Volendam,Nat,Ice,360,417
5/12/2013,Volendam,Nat,Ice,450,434
5/12/2013,Volendam,Nat,Ice,550,566
5/12/2013,Volendam,Nat,Ice,700,691
5/12/2013,Volendam,Nat,Ice,1000,759
5/12/2013,Volendam,Nat,Land,2000,1771
5/12/2013,Volendam,Nat,Land,5500,5758
5/14/2013,Westerdam,Nat,Ice,130,112
5/14/2013,Westerdam,Nat,Ice,190,223
5/14/2013,Westerdam,Nat,Ice,400,376
5/14/2013,Westerdam,Nat,Ice,500,549
5/14/2013,Westerdam,Nat,Ice,500,446
5/14/2013,Westerdam,Nat,Ice,650,527
5/14/2013,Westerdam,Nat,Ice,700,758
5/14/2013,Westerdam,Nat,Ice,1000,1483
5/14/2013,Westerdam,Nat,Land,1500,1648
5/14/2013,Westerdam,Nat,Land,3200,3369
5/16/2013,Norwegian Pearl,Nat,Ice,90,70
5/16/2013,Norwegian Pearl,Nat,Ice,160,172
5/16/2013,Norwegian Pearl,Nat,Ice,210,221
5/16/2013,Norwegian Pearl,Nat,Ice,400,340
5/16/2013,Norwegian Pearl,Nat,Ice,500,535
5/16/2013,Norwegian Pearl,Nat,Ice,500,429
5/16/2013,Norwegian Pearl,Nat,Ice,650,529
5/16/2013,Norwegian Pearl,Nat,Ice,650,739
5/16/2013,Norwegian Pearl,Nat,Ice,650,618
5/16/2013,Norwegian Pearl,Nat,Ice,650,619
5/18/2013,Island Princess,Nat,Ice,100,119
5/18/2013,Island Princess,Nat,Ice,130,174
5/18/2013,Island Princess,Nat,Ice,300,402
5/18/2013,Island Princess,Nat,Ice,300,274
5/18/2013,Island Princess,Nat,Ice,380,339
5/18/2013,Island Princess,Nat,Ice,400,415
5/18/2013,Island Princess,Nat,Ice,720,805
5/18/2013,Island Princess,Nat,Land,1100,1108
5/18/2013,Island Princess,Nat,Ice,1200,1414
5/18/2013,Island Princess,Nat,Land,2300,2528
5/24/2013,Statendam,Nat,Ice,100,87
5/24/2013,Statendam,Nat,Ice,270,221
5/24/2013,Statendam,Nat,Ice,400,321
5/24/2013,Statendam,Nat,Ice,520,406
5/24/2013,Statendam,Nat,Ice,530,601
5/24/2013,Statendam,Nat,Ice,600,527
5/24/2013,Statendam,Nat,Ice,650,415
5/24/2013,Statendam,Nat,Land,800,599
5/24/2013,Statendam,Nat,Land,3000,3452
5/24/2013,Statendam,Nat,Land,5500,4032
5/26/2013,Volendam,Nat,Ice,80,86
5/26/2013,Volendam,Nat,Ice,130,148
5/26/2013,Volendam,Nat,Ice,230,242
5/26/2013,Volendam,Nat,Ice,400,471
5/26/2013,Volendam,Nat,Ice,600,663
5/26/2013,Volendam,Nat,Ice,800,746
5/26/2013,Volendam,Nat,Ice,1300,1708
5/26/2013,Volendam,Nat,Land,2300,2789
5/26/2013,Volendam,Nat,Land,3000,2336
5/26/2013,Volendam,Nat,Land,4500,4599
5/27/2013,Coral Princess,Nat,Ice,130,135
5/27/2013,Coral Princess,Nat,Ice,180,173
5/27/2013,Coral Princess,Nat,Ice,300,425
5/27/2013,Coral Princess,Nat,Ice,300,306
5/27/2013,Coral Princess,Nat,Ice,450,367
5/27/2013,Coral Princess,Nat,Ice,620,572
5/27/2013,Coral Princess,Nat,Ice,650,684
5/27/2013,Coral Princess,Nat,Ice,800,746
5/27/2013,Coral Princess,Nat,Ice,1000,1069
5/27/2013,Coral Princess,Nat,Ice,1500,1355
5/29/2013,Star Princess,Nat,Ice,150,168
5/29/2013,Star Princess,Nat,Ice,270,273
5/29/2013,Star Princess,Nat,Ice,400,305
5/29/2013,Star Princess,Nat,Ice,650,500
5/29/2013,Star Princess,Nat,Land,800,980
5/29/2013,Star Princess,Nat,Ice,900,891
5/29/2013,Star Princess,Nat,Ice,900,902
5/29/2013,Star Princess,Nat,Ice,1100,1098
5/29/2013,Star Princess,Nat,Land,2000,2195
5/29/2013,Zuiderdam,Sara,Land,2300,1921
5/29/2013,Star Princess,Nat,Land,3200,2050
5/29/2013,Zuiderdam,Sara,Land,4000,4115
5/29/2013,Zuiderdam,Sara,Land,4500,5756
6/3/2013,Grand Princess,Nat,Ice,180,168
6/3/2013,Grand Princess,Nat,Ice,300,343
6/3/2013,Grand Princess,Nat,Ice,350,423
6/3/2013,Grand Princess,Nat,Ice,350,435
6/3/2013,Grand Princess,Nat,Ice,400,464
6/3/2013,Grand Princess,Nat,Ice,450,523
6/3/2013,Grand Princess,Nat,Ice,500,491
6/3/2013,Grand Princess,Nat,Ice,1000,1015
6/3/2013,Grand Princess,Nat,Ice,1000,961
6/3/2013,Grand Princess,Nat,Land,2000,2441
6/4/2013,Westerdam,Sara,Land,2500,1751
6/4/2013,Westerdam,Sara,Land,2800,2658
6/4/2013,Westerdam,Sara,Land,3000,2405
6/4/2013,Westerdam,Sara,Land,3500,3585
6/4/2013,Westerdam,Sara,Land,4000,3740
6/4/2013,Westerdam,Sara,Land,5000,4554
6/4/2013,Westerdam,Sara,Land,5000,5544
6/5/2013,Zuiderdam,Nat,,,0
6/7/2013,Statendam,Nat,Ice,70,72
6/7/2013,Statendam,Nat,Ice,180,185
6/7/2013,Statendam,Nat,Ice,230,188
6/7/2013,Statendam,Nat,Ice,350,368
6/7/2013,Statendam,Nat,Ice,400,291
6/7/2013,Statendam,Nat,Ice,500,399
6/7/2013,Statendam,Nat,Ice,600,426
6/7/2013,Statendam,Nat,Ice,800,723
6/7/2013,Statendam,Nat,Ice,900,859
6/7/2013,Statendam,Nat,Land,3000,3309
6/8/2013,Norwegian Sun,Nat,,,0
6/9/2013,Amsterdam,Nat,Ice,180,161
6/9/2013,Amsterdam,Nat,Ice,250,211
6/9/2013,Amsterdam,Nat,Ice,300,295
6/9/2013,Amsterdam,Nat,Ice,320,334
6/9/2013,Amsterdam,Nat,Ice,370,360
6/9/2013,Amsterdam,Nat,Ice,500,471
6/9/2013,Amsterdam,Nat,Ice,700,796
6/9/2013,Amsterdam,Nat,Ice,900,1164
6/9/2013,Amsterdam,Nat,Ice,1100,1336
6/9/2013,Amsterdam,Nat,Ice,1500,1682
6/9/2013,Volendam,Sara,Boat,2500,2701
6/9/2013,Volendam,Sara,Land,2500,3147
6/9/2013,Volendam,Sara,Land,2800,2286
6/9/2013,Volendam,Sara,Land,3000,3084
6/9/2013,Volendam,Sara,Land,4300,5103
6/9/2013,Volendam,Sara,Land,4800,4844
6/11/2013,Westerdam,Nat,Ice,250,277
6/11/2013,Westerdam,Nat,Ice,350,361
6/11/2013,Westerdam,Nat,Ice,350,420
6/11/2013,Westerdam,Nat,Ice,450,545
6/11/2013,Westerdam,Nat,Ice,490,486
6/11/2013,Westerdam,Nat,Ice,500,502
6/11/2013,Westerdam,Nat,Ice,650,652
6/11/2013,Westerdam,Nat,Ice,900,1464
6/11/2013,Westerdam,Nat,Ice,1000,915
6/11/2013,Westerdam,Nat,Land,2800,2694
6/12/2013,Zuiderdam,Nat,Ice,90,77
6/12/2013,Zuiderdam,Nat,Ice,200,140
6/12/2013,Zuiderdam,Nat,Ice,250,229
6/12/2013,Zuiderdam,Nat,Ice,300,318
6/12/2013,Zuiderdam,Nat,Ice,500,547
6/12/2013,Zuiderdam,Nat,Land,750,673
6/12/2013,Zuiderdam,Nat,Ice,900,630
6/12/2013,Zuiderdam,Nat,Land,900,990
6/12/2013,Zuiderdam,Nat,Ice,1400,1258
6/12/2013,Zuiderdam,Nat,Land,2900,3027
6/14/2013,Coral Princess,Nat,Ice,100,122
6/14/2013,Coral Princess,Nat,Ice,200,164
6/14/2013,Coral Princess,Nat,Ice,220,220
6/14/2013,Coral Princess,Nat,Ice,250,230
6/14/2013,Coral Princess,Nat,Ice,300,352
6/14/2013,Coral Princess,Nat,Ice,650,628
6/14/2013,Coral Princess,Nat,Land,800,796
6/14/2013,Coral Princess,Nat,Land,1900,2325
6/14/2013,Coral Princess,Nat,Land,3000,3379
6/14/2013,Coral Princess,Nat,Land,3000,4430
6/16/2013,Volendam,Sara,Land,1300,1927
6/16/2013,Volendam,Sara,Boat,1500,1851
6/16/2013,Volendam,Sara,Boat,2500,2537
6/16/2013,Volendam,Sara,Boat,3000,2143
6/16/2013,Volendam,Sara,Boat,3000,3059
6/16/2013,Volendam,Sara,Land,4000,5438
6/16/2013,Volendam,Sara,Land,4000,4043
6/16/2013,Volendam,Sara,Land,5000,5884
6/16/2013,Volendam,Sara,Land,5000,3995
6/17/2013,Diamond Princess,Nat,Ice,250,241
6/17/2013,Diamond Princess,Nat,Ice,280,313
6/17/2013,Diamond Princess,Nat,Ice,350,311
6/17/2013,Diamond Princess,Nat,Ice,480,440
6/17/2013,Diamond Princess,Nat,Land,600,517
6/17/2013,Diamond Princess,Nat,Ice,700,717
6/17/2013,Diamond Princess,Nat,Ice,800,796
6/17/2013,Diamond Princess,Nat,Land,1100,1276
6/17/2013,Diamond Princess,Nat,Land,1200,1034
6/17/2013,Diamond Princess,Nat,Land,2500,3198
6/21/2013,Statendam,Nat,Ice,70,67
6/21/2013,Statendam,Nat,Ice,250,265
6/21/2013,Statendam,Nat,Ice,260,199
6/21/2013,Statendam,Nat,Ice,300,398
6/21/2013,Statendam,Nat,Ice,450,469
6/21/2013,Statendam,Nat,Ice,500,469
6/21/2013,Statendam,Nat,Ice,500,539
6/21/2013,Statendam,Nat,Ice,900,800
6/21/2013,Statendam,Nat,Land,2900,3082
6/21/2013,Statendam,Nat,Boat,5000,4094
6/23/2013,Volendam,Sara,Land,1500,2886
6/23/2013,Volendam,Sara,Land,1800,2189
6/23/2013,Volendam,Sara,Boat,1800,1211
6/23/2013,Volendam,Sara,Boat,3000,1824
6/23/2013,Volendam,Sara,Land,3800,3047
6/23/2013,Volendam,Sara,Land,4500,4434
6/23/2013,Volendam,Sara,ship,5500,5678
6/24/2013,Sapphire Princess,Nat,Ice,300,301
6/24/2013,Sapphire Princess,Nat,Ice,400,364
6/24/2013,Sapphire Princess,Nat,Ice,450,403
6/24/2013,Sapphire Princess,Nat,Ice,500,604
6/24/2013,Sapphire Princess,Nat,Ice,650,731
6/24/2013,Sapphire Princess,Nat,Ice,700,682
6/24/2013,Sapphire Princess,Nat,Ice,900,1041
6/24/2013,Sapphire Princess,Nat,Ice,1000,905
6/24/2013,Sapphire Princess,Nat,Ice,1300,1087
6/24/2013,Sapphire Princess,Nat,Land,3400,3058
6/26/2013,Star Princess,Nat,Ice,200,264
6/26/2013,Star Princess,Nat,Ice,220,289
6/26/2013,Star Princess,Nat,Ice,230,234
6/26/2013,Star Princess,Nat,Ice,350,443
6/26/2013,Star Princess,Nat,Ice,550,518
6/26/2013,Zuiderdam,Sara,Boat,600,475
6/26/2013,Star Princess,Nat,Ice,600,748
6/26/2013,Star Princess,Nat,Ice,650,637
6/26/2013,Star Princess,Nat,Ice,750,642
6/26/2013,Zuiderdam,Sara,Land,800,774
6/26/2013,Star Princess,Nat,Ice,900,1449
6/26/2013,Star Princess,Nat,Ice,1800,1298
6/26/2013,Zuiderdam,Sara,Land,2000,1689
6/28/2013,Zaandam,Nat,Ice,80,90
6/28/2013,Zaandam,Nat,Ice,90,99
6/28/2013,Zaandam,Nat,Ice,100,93
6/28/2013,Zaandam,Nat,Ice,240,224
6/28/2013,Zaandam,Nat,Ice,250,255
6/28/2013,Zaandam,Nat,Ice,300,276
6/28/2013,Zaandam,Nat,Ice,350,354
6/28/2013,Zaandam,Nat,Ice,700,536
6/28/2013,Zaandam,Nat,Land,1100,1329
6/28/2013,Zaandam,Nat,Land,3000,2934
6/29/2013,Island Princess,Nat,Ice,90,105
6/29/2013,Island Princess,Nat,Ice,300,316
6/29/2013,Island Princess,Nat,Ice,350,308
6/29/2013,Island Princess,Nat,Ice,500,548
6/29/2013,Island Princess,Nat,Ice,700,778
6/29/2013,Island Princess,Nat,Ice,700,872
6/29/2013,Island Princess,Nat,Ice,800,976
6/29/2013,Island Princess,Nat,Land,1300,1373
6/29/2013,Island Princess,Nat,Ice,1700,1943
6/29/2013,Island Princess,Nat,Land,3000,3580
6/30/2013,Amsterdam,Nat,Ice,150,136
6/30/2013,Amsterdam,Nat,Ice,260,265
6/30/2013,Amsterdam,Nat,Ice,300,257
6/30/2013,Amsterdam,Nat,Ice,450,477
6/30/2013,Amsterdam,Nat,Ice,500,560
6/30/2013,Amsterdam,Nat,Ice,700,715
6/30/2013,Volendam,Sara,Land,800,1371
6/30/2013,Volendam,Sara,Land,1500,2353
6/30/2013,Volendam,Sara,Land,1500,2192
6/30/2013,Amsterdam,Nat,Ice,2500,2244
7/5/2013,Statendam,Nat,Ice,500,666
7/5/2013,Statendam,Nat,Driftwood,500,390
7/5/2013,Statendam,Nat,Land,1800,1455
7/5/2013,Statendam,Nat,Land,3500,2769
7/7/2013,Volendam,Sara,Land,1800,1806
7/7/2013,Volendam,Sara,Boat,2000,1702
7/7/2013,Volendam,Sara,Land,2500,2545
7/7/2013,Volendam,Sara,Land,3500,4240
7/7/2013,Volendam,Sara,Land,4000,3022
7/8/2013,Sapphire Princess,Nat,Ice,200,197
7/8/2013,Sapphire Princess,Nat,Ice,400,342
7/8/2013,Sapphire Princess,Nat,Ice,400,390
7/8/2013,Sapphire Princess,Nat,Ice,1100,1134
7/8/2013,Sapphire Princess,Nat,Boat,2000,2046
7/8/2013,Sapphire Princess,Nat,Boat,3500,3035
7/10/2013,Zuiderdam,Sara,Ice,200,220
7/10/2013,Zuiderdam,Sara,Boat,1200,1418
7/10/2013,Zuiderdam,Sara,Land,2800,2514
7/10/2013,Zuiderdam,Sara,Land,3000,3041
7/10/2013,Zuiderdam,Sara,Land,4000,4563
7/10/2013,Zuiderdam,Sara,Land,5500,5777
7/12/2013,Zaandam,Nat,Ice,300,304
7/12/2013,Zaandam,Nat,Ice,400,405
7/12/2013,Zaandam,Nat,Ice,1000,1030
7/12/2013,Zaandam,Nat,Ice,1400,1163
7/12/2013,Zaandam,Nat,Land,1600,1496
7/12/2013,Zaandam,Nat,Land,2800,3379
7/12/2013,Zaandam,Nat,Land,3000,3104
7/14/2013,Grand Princess,Nat,Ice,600,598
7/14/2013,Grand Princess,Nat,Ice,650,579
7/14/2013,Grand Princess,Nat,Ice,650,658
7/14/2013,Grand Princess,Nat,Ice,750,749
7/14/2013,Volendam,Sara,Land,1000,1459
7/14/2013,Grand Princess,Nat,Ice,1000,1038
7/14/2013,Grand Princess,Nat,Land,1000,1194
7/14/2013,Grand Princess,Nat,Ice,1100,1147
7/14/2013,Volendam,Sara,Land,1200,1219
7/14/2013,Volendam,Sara,Boat,1800,2120
7/14/2013,Grand Princess,Nat,Ice,1800,1863
7/14/2013,Volendam,Sara,Land,2400,2630
7/14/2013,Volendam,Sara,Land,2750,2916
7/14/2013,Volendam,Sara,Land,3500,4127
7/14/2013,Grand Princess,Nat,Land,3500,2834
7/14/2013,Grand Princess,Nat,Boat,4200,4851
7/14/2013,Volendam,Sara,Boat,4500,4311
7/14/2013,Volendam,Sara,Boat,5000,3891
7/14/2013,Volendam,Sara,Land,5000,4763
7/14/2013,Volendam,Sara,Land,5500,6001
7/15/2013,Diamond Princess,Nat,Ice,220,240
7/15/2013,Diamond Princess,Nat,Ice,240,217
7/15/2013,Diamond Princess,Nat,Ice,250,230
7/15/2013,Diamond Princess,Nat,Ice,400,388
7/15/2013,Diamond Princess,Nat,Ice,500,376
7/15/2013,Diamond Princess,Nat,Ice,500,570
7/15/2013,Diamond Princess,Nat,Ice,850,748
7/15/2013,Diamond Princess,Nat,Ice,900,998
