"","X","Ship","Count","Vessel_Kts","distance","Behavior","Visibility","SeaState","Year","Kts_scaled"
"2412",2653,"Star Princess",1,16.79778149,186.2287699,"BL-Blowing","good","calm",2013,0.63348874927035
"2413",2654,"Star Princess",1,14.50856028,3967.242005,"BL-Blowing","good","calm",2013,-0.0372401089204085
"2414",2655,"Zuiderdam",1,15.90937784,3987.893139,"BL-Blowing","excellent","calm",2013,0.373191507931667
"2415",2657,"Zuiderdam",1,14.56574058,1186.071622,"DF-Dive-fluke-up","excellent","calm",2013,-0.0204866046446005
"2416",2658,"Zuiderdam",1,14.20880106,1494.318767,"DF-Dive-fluke-up","excellent","calm",2013,-0.125067863828704
"2417",2659,"Zuiderdam",1,11.35604964,4795.456748,"DF-Dive-fluke-up","excellent","calm",2013,-0.960907884129174
"2418",2664,"Zuiderdam",1,8.879410973,1992.882944,"BL-Blowing","good","calm",2013,-1.68654899649157
"2419",2665,"Zuiderdam",1,10.99204146,204.1947402,"BL-Blowing","good","calm",2013,-1.06756022068668
"2420",2666,"Zuiderdam",1,11.14565707,2489.506272,"DF-Dive-fluke-up","good","calm",2013,-1.02255171637722
"2421",2667,"Zuiderdam",1,12.81164578,3490.932577,"BL-Blowing","poor","calm",2013,-0.53442645336824
"2422",2668,"Zaandam",1,10.89781472,3983.659252,"DF-Dive-fluke-up","good","calm",2013,-1.0951681222102
"2423",2669,"Zaandam",1,11.13824328,954.721174,"BL-Blowing","good","calm",2013,-1.02472391488729
"2424",2670,"Zaandam",1,12.23479659,451.1499286,"DF-Dive-fluke-up","excellent","calm",2013,-0.703440001236322
"2425",2671,"Zaandam",1,12.79925943,980.1409154,"BL-Blowing","excellent","calm",2013,-0.538055583815031
"2426",2672,"Zaandam",1,13.57453737,1083.996845,"BL-Blowing","excellent","calm",2013,-0.310903535247089
"2427",2673,"Zaandam",1,17.73796103,2192.576956,"BL-Blowing","excellent","calm",2013,0.908956033342261
"2428",2674,"Zaandam",1,9.745887084,683.6421928,"BL-Blowing","good","calm",2013,-1.43267639997627
"2429",2676,"Island Princess",1,12.86469306,3983.765705,"DF-Dive-fluke-up","excellent","calm",2013,-0.518883900560718
"2430",2679,"Volendam",1,11.82437071,2995.500718,"BL-Blowing","excellent","calm",2013,-0.823692461182881
"2431",2680,"Volendam",1,12.23496886,994.9283977,"DF-Dive-fluke-up","excellent","calm",2013,-0.703389527101321
"2432",2681,"Volendam",1,13.69310571,1792.555426,"DF-Dive-fluke-up","excellent","calm",2013,-0.276163682690082
"2433",2682,"Volendam",1,13.71909286,2994.949696,"DF-Dive-fluke-up","excellent","calm",2013,-0.26854959481994
"2434",2684,"Westerdam",1,15.82826042,797.9875015,"SA-Surface-active","good","calm",2013,0.349424562973132
"2435",2685,"Westerdam",1,16.19476328,1597.993671,"BL-Blowing","good","calm",2013,0.456807826651459
"2436",2686,"Westerdam",1,16.58659915,1691.09009,"BL-Blowing","good","calm",2013,0.571613518882173
"2437",2687,"Statendam",1,13.32905853,992.0290429,"BL-Blowing","excellent","calm",2013,-0.382827446026857
"2438",2688,"Statendam",1,13.20341719,2992.049159,"BL-Blowing","excellent","calm",2013,-0.419639647552701
"2439",2689,"Statendam",1,12.28979584,2986.481597,"BL-Blowing","excellent","calm",2013,-0.687325532266393
"2440",2691,"Volendam",1,7.248849918,215.612976,"BL-Blowing","excellent","calm",2013,-2.16429415709598
"2441",2692,"Volendam",1,11.64057522,3993.740891,"BL-Blowing","excellent","calm",2013,-0.87754349952282
"2442",2695,"Volendam",1,13.78646347,3992.972252,"SA-Surface-active","excellent","calm",2013,-0.248810387388381
"2443",2696,"Volendam",1,14.5552154,2195.696958,"BL-Blowing","excellent","calm",2013,-0.0235704228150831
"2444",2697,"Volendam",1,13.71913338,998.8454124,"BL-Blowing","excellent","calm",2013,-0.268537722689272
"2445",2699,"Volendam",1,9.578620054,841.9801326,"DF-Dive-fluke-up","excellent","calm",2013,-1.48168469308258
"2446",2700,"Volendam",1,10.69294187,42.43971251,"BL-Blowing","excellent","calm",2013,-1.15519470773829
"2447",2701,"Volendam",1,12.44586628,796.0294117,"BL-Blowing","excellent","calm",2013,-0.641597776660578
"2448",2702,"Volendam",1,10.83697484,153.3912435,"DF-Dive-fluke-up","excellent","calm",2013,-1.11299386271383
"2449",2703,"Volendam",1,10.14918253,241.9920047,"BL-Blowing","excellent","calm",2013,-1.31451311683549
"2450",2704,"Volendam",1,8.746883131,323.8648352,"BL-Blowing","excellent","calm",2013,-1.72537890412778
"2451",2705,"Volendam",1,7.60000264,592.2879103,"BL-Blowing","excellent","calm",2013,-2.06140839697425
"2452",2706,"Volendam",1,7.689213624,241.9920047,"SA-Surface-active","excellent","calm",2013,-2.03527008357098
"2453",2707,"Volendam",1,8.056585619,497.4565308,"BL-Blowing","excellent","calm",2013,-1.92763216825671
"2454",2708,"Volendam",1,7.485520076,233.9578603,"BL-Blowing","excellent","calm",2013,-2.09495114028758
"2455",2709,"Volendam",1,7.899215701,90.83120314,"BL-Blowing","excellent","calm",2013,-1.97374066356185
"2456",2710,"Volendam",1,7.118759584,841.982595,"DF-Dive-fluke-up","excellent","calm",2013,-2.20240988868379
"2457",2711,"Volendam",1,6.617612064,843.5271564,"BL-Blowing","excellent","calm",2013,-2.34924327569173
"2458",2712,"Volendam",1,6.803939573,1492.048644,"BL-Blowing","excellent","calm",2013,-2.2946503701153
"2459",2713,"Volendam",1,7.754480291,537.0839123,"DF-Dive-fluke-up","excellent","calm",2013,-2.0161473195307
"2460",2714,"Volendam",1,18.9336372,2994.175344,"BL-Blowing","excellent","calm",2013,1.2592823839661
"2461",2715,"Volendam",1,20.67014405,1994.644915,"SA-Surface-active","excellent","calm",2013,1.76806906288253
"2462",2717,"Westerdam",1,15.17447037,3987.864648,"SA-Surface-active","poor","calm",2013,0.157867778588377
"2463",2718,"Westerdam",1,15.09835376,1986.213286,"BL-Blowing","poor","calm",2013,0.135566042656684
"2464",2719,"Westerdam",1,14.61276942,985.4575803,"BL-Blowing","poor","calm",2013,-0.00670742069442403
"2465",2720,"Westerdam",1,13.49048057,992.3032126,"BL-Blowing","good","calm",2013,-0.335531701909571
"2466",2721,"Westerdam",1,13.17594904,795.5251645,"BL-Blowing","good","calm",2013,-0.427687660040805
"2467",2722,"Westerdam",1,12.96218235,1486.550708,"SA-Surface-active","good","calm",2013,-0.490320090352298
"2468",2724,"Westerdam",1,13.9695546,1485.49504,"BL-Blowing","good","calm",2013,-0.195165722541965
"2469",2725,"Westerdam",1,13.41030848,885.758466,"BL-Blowing","good","calm",2013,-0.359021670528404
"2470",2726,"Zuiderdam",1,10.87783695,3994.162762,"BL-Blowing","excellent","calm",2013,-1.10102149575172
"2471",2729,"Zuiderdam",1,10.11418742,198.951292,"RE-Resting","excellent","calm",2013,-1.32476648600314
"2472",2731,"Zuiderdam",1,7.741992241,3494.161817,"BL-Blowing","excellent","calm",2013,-2.0198062475019
"2473",2732,"Zuiderdam",1,10.12779549,2994.855268,"BL-Blowing","excellent","calm",2013,-1.32077939851094
"2474",2733,"Zuiderdam",1,11.86167523,2492.602295,"DF-Dive-fluke-up","poor","calm",2013,-0.812762447955826
"2475",2734,"Zaandam",1,8.004230657,2988.037959,"BL-Blowing","excellent","calm",2013,-1.94297187580855
"2476",2735,"Zaandam",1,7.894431071,3983.659252,"BL-Blowing","excellent","calm",2013,-1.97514253307221
"2477",2736,"Zaandam",1,14.66981937,469.1140105,"BL-Blowing","excellent","calm",2013,0.0100078917691281
"2478",2737,"Grand Princess",1,12.1359621,1980.676512,"DF-Dive-fluke-up","excellent","calm",2013,-0.732397947431293
"2479",2738,"Grand Princess",1,13.08208817,1967.797964,"DF-Dive-fluke-up","excellent","calm",2013,-0.455188363725047
"2480",2739,"Grand Princess",1,11.54201632,1478.518234,"DF-Dive-fluke-up","excellent","calm",2013,-0.906420699407551
"2481",2740,"Grand Princess",1,9.22678368,1204.234185,"DF-Dive-fluke-up","excellent","calm",2013,-1.58477075937103
"2482",2741,"Grand Princess",1,9.936613474,3469.369355,"BL-Blowing","excellent","calm",2013,-1.37679464716325
"2483",2742,"Grand Princess",1,16.54770391,295.2210749,"DF-Dive-fluke-up","excellent","calm",2013,0.560217433698139
"2484",2743,"Grand Princess",1,18.85705378,2482.982324,"BL-Blowing","excellent","calm",2013,1.23684387534642
"2485",2744,"Volendam",1,14.35659582,4392.77582,"BL-Blowing","excellent","calm",2013,-0.0817648356248995
"2486",2745,"Volendam",1,11.57696169,3497.715849,"BL-Blowing","excellent","calm",2013,-0.896181903778381
"2487",2746,"Volendam",1,10.00209406,3498.970606,"BL-Blowing","excellent","calm",2013,-1.35760920606669
"2488",2747,"Volendam",1,10.59358951,2995.441447,"DF-Dive-fluke-up","excellent","calm",2013,-1.18430438691227
"2489",2748,"Volendam",1,9.985912016,2200.312515,"BL-Blowing","excellent","calm",2013,-1.36235045337294
"2490",2749,"Volendam",1,10.61995623,3193.759506,"BL-Blowing","excellent","calm",2013,-1.17657908718038
"2491",2750,"Volendam",1,9.838002171,794.3886215,"DF-Dive-fluke-up","excellent","calm",2013,-1.40568720083039
"2492",2751,"Volendam",1,10.04512045,1192.58241,"DF-Dive-fluke-up","excellent","calm",2013,-1.34500271731379
"2493",2752,"Volendam",1,10.29730215,842.5381033,"DF-Dive-fluke-up","excellent","calm",2013,-1.2711149064903
"2494",2753,"Volendam",1,17.37889601,1294.077552,"DF-Dive-fluke-up","excellent","calm",2013,0.803752014687881
"2495",2754,"Volendam",1,18.28949342,2993.431642,"BL-Blowing","excellent","calm",2013,1.07055190209621
"2496",2755,"Diamond Princess",1,9.085988931,1971.165917,"BL-Blowing","excellent","calm",2013,-1.6260228239699
"2497",2756,"Diamond Princess",1,8.553660539,1092.357383,"BL-Blowing","excellent","calm",2013,-1.78199202999901
"2498",2757,"Diamond Princess",1,8.852746966,1478.046941,"BL-Blowing","excellent","calm",2013,-1.6943613996319
"2499",2759,"Diamond Princess",1,10.61142895,1187.632801,"BL-Blowing","excellent","calm",2013,-1.17907753195841
"2500",2760,"Diamond Princess",1,10.527213,3967.627143,"BL-Blowing","excellent","calm",2013,-1.20375232867015
"2501",2761,"Diamond Princess",1,9.298918482,474.9984196,"BL-Blowing","excellent","calm",2013,-1.56363567064744
"2502",2762,"Diamond Princess",1,8.671671968,1967.600633,"BL-Blowing","excellent","calm",2013,-1.74741534921304
"2503",2763,"Diamond Princess",1,9.197723862,1004.326854,"SA-Surface-active","excellent","calm",2013,-1.59328512157475
"2504",2764,"Island Princess",1,8.768102778,1484.194474,"BL-Blowing","poor","calm",2013,-1.71916166765393
"2505",2765,"Island Princess",1,8.105522289,554.2871143,"BL-Blowing","good","calm",2013,-1.91329400091431
"2506",2766,"Island Princess",1,9.61719144,917.380119,"BL-Blowing","poor","calm",2013,-1.47038349528762
"2507",2767,"Island Princess",1,8.374387413,485.4323069,"DF-Dive-fluke-up","poor-fog","calm",2013,-1.83451804128224
"2508",2769,"Zuiderdam",1,12.95383704,2386.365952,"BL-Blowing","good","calm",2013,-0.492765218950224
"2509",2770,"Zuiderdam",1,12.09836914,1986.144001,"SA-Surface-active","good","calm",2013,-0.74341247194586
"2510",2771,"Zuiderdam",1,10.10409489,2237.875715,"DF-Dive-fluke-up","good","calm",2013,-1.3277235401723
"2511",2772,"Zuiderdam",1,11.64768803,2986.302978,"BL-Blowing","good","calm",2013,-0.875459486449296
"2512",2773,"Zuiderdam",1,11.75122607,739.9841082,"BL-Blowing","good","calm",2013,-0.845123426725077
"2513",2774,"Zuiderdam",1,11.31977286,3399.788506,"BL-Blowing","good","calm",2013,-0.971536775352944
"2514",2775,"Zuiderdam",1,11.04090534,1799.784117,"BL-Blowing","good","calm",2013,-1.0532433804023
"2515",2776,"Zuiderdam",1,11.25070604,1496.204014,"BL-Blowing","good","calm",2013,-0.991772962714438
"2516",2777,"Zuiderdam",1,11.99904945,488.6279634,"SA-Surface-active","poor","calm",2013,-0.772512578994737
"2517",2778,"Zuiderdam",1,14.71034862,2988.52144,"DF-Dive-fluke-up","poor","calm",2013,0.0218827326351303
"2518",2779,"Zuiderdam",1,11.51144888,1795.058241,"DF-Dive-fluke-up","poor","calm",2013,-0.915376786324558
"2519",2781,"Zuiderdam",1,9.933623026,2988.093051,"BL-Blowing","poor","calm",2013,-1.37767083150217
"2520",2782,"Zuiderdam",1,9.694419471,1991.238156,"BL-Blowing","poor","calm",2013,-1.44775611929326
"2521",2783,"Zuiderdam",1,9.787646396,3487.04167,"BL-Blowing","poor","calm",2013,-1.42044115790607
"2522",2784,"Zuiderdam",1,9.552518072,1992.210634,"BL-Blowing","poor","calm",2013,-1.4893324260788
"2523",2785,"Zuiderdam",1,9.659586464,2091.239452,"BL-Blowing","poor","calm",2013,-1.45796199319937
"2524",2786,"Zuiderdam",1,9.850352288,3486.204148,"BL-Blowing","poor","calm",2013,-1.40206868644753
"2525",2787,"Zuiderdam",1,8.896501506,1495.444494,"BL-Blowing","poor","calm",2013,-1.68154156705011
"2526",2788,"Zuiderdam",1,8.648200496,2794.328774,"BL-Blowing","poor","calm",2013,-1.7542923576672
"2527",2789,"Zuiderdam",1,8.139374305,3386.551901,"SA-Surface-active","poor","calm",2013,-1.90337555181906
"2528",2790,"Zuiderdam",1,8.577074813,236.3568139,"BL-Blowing","poor","calm",2013,-1.77513178023512
"2529",2791,"Zuiderdam",1,7.9992428,1987.32607,"BL-Blowing","poor","calm",2013,-1.94443328967971
"2530",2792,"Zuiderdam",1,8.10254517,1992.882944,"BL-Blowing","poor","calm",2013,-1.91416627993166
"2531",2793,"Zuiderdam",1,7.717133099,991.8464672,"BL-Blowing","poor","calm",2013,-2.02708983541225
"2532",2794,"Zuiderdam",1,7.930412308,493.8979462,"BL-Blowing","poor","calm",2013,-1.96460023427475
"2533",2795,"Zuiderdam",1,7.950990234,387.1342843,"BL-Blowing","poor","calm",2013,-1.95857101842194
"2534",2796,"Zuiderdam",1,7.292047393,791.8343515,"BL-Blowing","poor","calm",2013,-2.15163754140637
"2535",2797,"Zuiderdam",1,6.75655524,990.300753,"BL-Blowing","poor","calm",2013,-2.30853371150249
"2536",2798,"Zuiderdam",1,5.724750803,172.8962966,"BL-Blowing","poor","calm",2013,-2.61084657182461
"2537",2799,"Zuiderdam",1,6.551545323,350.9498495,"DF-Dive-fluke-up","poor","calm",2013,-2.36860045688582
"2538",2800,"Zuiderdam",1,6.654350058,986.229614,"BL-Blowing","poor","calm",2013,-2.3384792513763
"2539",2801,"Zuiderdam",1,7.999277978,2986.547715,"BL-Blowing","poor","calm",2013,-1.9444229827248
"2540",2802,"Zuiderdam",1,17.6367194,1788.503209,"BL-Blowing","poor","calm",2013,0.879292808751016
"2541",2803,"Zuiderdam",1,18.80022899,3989.250715,"BL-Blowing","poor","calm",2013,1.22019453348853
"2542",2804,"Zuiderdam",1,18.40764239,2188.511492,"DF-Dive-fluke-up","poor","calm",2013,1.10516888161673
"2543",2805,"Zuiderdam",1,18.85468117,1590.030262,"BL-Blowing","poor","calm",2013,1.23614871404472
"2544",2806,"Zuiderdam",1,17.31925516,786.0247472,"DF-Dive-fluke-up","poor","calm",2013,0.786277583188085
"2545",2807,"Statendam",1,12.31359245,1487.556114,"BL-Blowing","excellent","calm",2013,-0.68035326021842
"2546",2808,"Statendam",1,12.95386942,1989.11845,"BL-Blowing","excellent","calm",2013,-0.492755731793485
"2547",2809,"Volendam",1,18.81958509,897.700617,"DF-Dive-fluke-up","good","calm",2013,1.22586576123852
"2548",2810,"Volendam",1,18.1476958,744.4296207,"BL-Blowing","good","calm",2013,1.02900600197031
"2549",2811,"Volendam",1,10.59132192,1993.411031,"RE-Resting","good","calm",2013,-1.18496877794835
"2550",2812,"Volendam",1,10.7468078,1796.566287,"BL-Blowing","good","calm",2013,-1.13941229511409
"2551",2813,"Coral Princess",1,10.26837736,987.1481453,"BL-Blowing","good","calm",2013,-1.27958970625424
"2552",2814,"Coral Princess",1,10.94384274,2784.832043,"DF-Dive-fluke-up","good","calm",2013,-1.08168217285567
"2553",2815,"Coral Princess",1,10.53035488,1210.346919,"BL-Blowing","good","calm",2013,-1.20283177561229
"2554",2816,"Star Princess",1,8.183963164,4168.835153,"BL-Blowing","excellent","calm",2013,-1.89031126849229
"2555",2817,"Star Princess",1,20.63696138,2972.541576,"DF-Dive-fluke-up","good","calm",2013,1.75834672837698
"2556",2818,"Star Princess",1,17.62112125,1477.780306,"DF-Dive-fluke-up","good","calm",2013,0.874722639082098
"2557",2819,"Zuiderdam",1,4.404775332,2790.928475,"DF-Dive-fluke-up","good","calm",2013,-2.99759191414286
"2558",2820,"Zuiderdam",1,3.314182794,3987.350153,"BL-Blowing","good","calm",2013,-3.31712935533409
"2559",2821,"Zuiderdam",1,9.699180767,3986.137238,"SA-Surface-active","excellent","calm",2013,-1.44636108651283
"2560",2822,"Zuiderdam",1,19.97200661,989.1953351,"BL-Blowing","poor","calm",2013,1.56351874422135
"2561",2823,"Zuiderdam",1,19.89845964,1495.055085,"BL-Blowing","poor","calm",2013,1.54196989826623
"2562",2824,"Zuiderdam",1,19.81760622,1987.501758,"DF-Dive-fluke-up","poor","calm",2013,1.51828030381353
"2563",2825,"Zuiderdam",1,20.3669564,523.9666112,"BL-Blowing","poor","calm",2013,1.67923679738817
"2564",2826,"Norwegian Pearl",1,18.70452023,3990.249828,"BL-Blowing","good","calm",2013,1.19215240849282
"2565",2827,"Norwegian Pearl",1,8.877092372,788.1537919,"BL-Blowing","good","calm",2013,-1.68722833346195
"2566",2828,"Norwegian Pearl",1,6.962985945,183.0613664,"BL-Blowing","good","calm",2013,-2.24805068327641
"2567",2829,"Diamond Princess",1,9.874938149,2485.354709,"DF-Dive-fluke-up","good","calm",2013,-1.3948651683235
"2568",2830,"Diamond Princess",1,9.205593051,4467.65199,"BL-Blowing","good","calm",2013,-1.59097949373512
"2569",2831,"Diamond Princess",1,9.032535151,1467.549839,"BL-Blowing","good","calm",2013,-1.64168447897675
"2570",2832,"Westerdam",1,12.296607,2990.662614,"BL-Blowing","good","calm",2013,-0.685329900935617
"2571",2833,"Westerdam",1,12.18717563,488.1873103,"DF-Dive-fluke-up","good","calm",2013,-0.717392672995268
"2572",2834,"Westerdam",1,13.12834662,2487.370911,"BL-Blowing","good","calm",2013,-0.441634899684682
"2573",2835,"Westerdam",1,13.4678883,1787.354941,"BL-Blowing","good","calm",2013,-0.342151109153765
"2574",2836,"Westerdam",1,14.02259263,692.1409892,"BL-Blowing","good","calm",2013,-0.179625879932091
"2575",2837,"Westerdam",1,15.60005211,1992.190162,"BL-Blowing","excellent","calm",2013,0.28256081973709
"2576",2838,"Zuiderdam",1,19.39229202,1985.61416,"BL-Blowing","good","calm",2013,1.39366565037062
"2577",2839,"Zuiderdam",1,19.19860033,878.5271808,"BL-Blowing","good","calm",2013,1.33691508144035
"2578",2840,"Statendam",1,8.94604082,319.9933572,"BL-Blowing","excellent","calm",2013,-1.6670268284265
"2579",2841,"Volendam",1,10.24321593,992.9902173,"BL-Blowing","poor","calm",2013,-1.28696186283772
"2580",2842,"Volendam",1,8.219150836,92.41659109,"BL-Blowing","poor-fog","calm",2013,-1.88000147974848
"2581",2843,"Volendam",1,14.14963379,494.0058802,"BL-Blowing","poor","calm",2013,-0.142403539068829
"2582",2844,"Volendam",1,14.77134838,1997.974357,"SA-Surface-active","poor","calm",2013,0.0397553170738836
"2583",2845,"Volendam",1,9.382247336,1600.933479,"SA-Surface-active","poor","calm",2013,-1.53922078804299
"2584",2846,"Sapphire Princess",1,20.21158409,1769.004372,"BL-Blowing","excellent","calm",2013,1.63371358992113
"2585",2847,"Sapphire Princess",1,21.08859733,1984.977571,"DF-Dive-fluke-up","excellent","calm",2013,1.89067350559629
"2586",2848,"Westerdam",1,14.19675601,3487.736257,"BL-Blowing","good","calm",2013,-0.128596995307156
"2587",2849,"Westerdam",1,15.32172207,1213.479574,"BL-Blowing","good","calm",2013,0.201011693285746
"2588",2850,"Westerdam",1,15.34105684,2588.587805,"DF-Dive-fluke-up","good","calm",2013,0.206676671466462
"2589",2851,"Westerdam",1,15.71688273,1989.401366,"BL-Blowing","good","calm",2013,0.316791530169097
"2590",2852,"Westerdam",1,16.06163326,2087.846243,"BL-Blowing","good","calm",2013,0.417801484269408
"2591",2853,"Zuiderdam",1,11.58369702,2987.885669,"SA-Surface-active","excellent","calm",2013,-0.894208490208427
"2592",2854,"Zuiderdam",1,8.459785995,996.1962256,"BL-Blowing","excellent","calm",2013,-1.80949674008786
"2593",2855,"Zuiderdam",1,8.081915435,1498.988522,"BL-Blowing","excellent","calm",2013,-1.92021067552824
"2594",2856,"Zuiderdam",1,8.659091879,3487.521926,"BL-Blowing","excellent","calm",2013,-1.75110124409033
"2595",2857,"Zuiderdam",1,8.599345601,225.2076306,"BL-Blowing","excellent","calm",2013,-1.76860656539743
"2596",2858,"Zuiderdam",1,13.29095533,4593.253,"SA-Surface-active","excellent","calm",2013,-0.393991467973611
"2597",2859,"Zuiderdam",1,17.99098277,1793.239777,"DF-Dive-fluke-up","excellent","calm",2013,0.983089971131365
"2598",2860,"Zuiderdam",1,18.73715377,2991.247241,"BL-Blowing","excellent","calm",2013,1.20171385101629
"2599",2861,"Zuiderdam",1,19.37898847,4486.906337,"BL-Blowing","excellent","calm",2013,1.38976778551492
"2600",2862,"Zuiderdam",1,19.11912153,2293.950903,"BL-Blowing","excellent","calm",2013,1.31362824286769
"2601",2863,"Zuiderdam",1,19.06531541,3986.9035,"DF-Dive-fluke-up","excellent","calm",2013,1.29786335423499
"2602",2865,"Zuiderdam",1,17.94978956,2989.244539,"BL-Blowing","excellent","calm",2013,0.971020593743187
"2603",2866,"Zuiderdam",1,15.92060932,1995.059823,"BL-Blowing","excellent","calm",2013,0.376482268004693
"2604",2867,"Zuiderdam",1,13.84650326,3486.899852,"DF-Dive-fluke-up","excellent","calm",2013,-0.231219068726471
"2605",2868,"Zuiderdam",1,13.82545214,2986.894989,"DF-Dive-fluke-up","excellent","calm",2013,-0.237386927743135
"2606",2869,"Zuiderdam",1,13.77056201,1740.916201,"BL-Blowing","excellent","calm",2013,-0.253469425170652
"2607",2870,"Zuiderdam",1,12.88996896,995.0456773,"DF-Dive-fluke-up","excellent","calm",2013,-0.511478204915104
"2608",2871,"Zuiderdam",1,13.86634601,687.2368336,"DF-Dive-fluke-up","excellent","calm",2013,-0.225405255280777
"2609",2872,"Zuiderdam",1,14.95440423,1986.180256,"BL-Blowing","excellent","calm",2013,0.093389645079974
"2610",2873,"Zuiderdam",1,17.35436651,3192.890734,"DF-Dive-fluke-up","excellent","calm",2013,0.796565010017856
"2611",2874,"Zuiderdam",1,18.10978301,3990.934629,"DF-Dive-fluke-up","excellent","calm",2013,1.01789776907589
"2612",2875,"Zuiderdam",1,18.53508692,1092.866069,"BL-Blowing","excellent","calm",2013,1.14250940760704
"2613",2876,"Zuiderdam",1,19.95205046,2786.372444,"BL-Blowing","excellent","calm",2013,1.55767170521747
"2614",2877,"Zuiderdam",1,19.70805858,89.78275345,"BL-Blowing","excellent","calm",2013,1.48618346530193
"2615",2878,"Zaandam",1,18.16979653,1489.939662,"BL-Blowing","good","calm",2013,1.03548139077648
"2616",2879,"Zaandam",1,18.04759451,3784.065105,"BL-Blowing","good","calm",2013,0.999676890545061
"2617",2880,"Zaandam",1,18.11627502,1983.744757,"BL-Blowing","good","calm",2013,1.01979989126296
"2618",2881,"Zaandam",1,14.65245412,1089.095474,"BL-Blowing","good","calm",2013,0.00491997180149082
"2619",2882,"Zaandam",1,13.01001234,802.0229906,"DF-Dive-fluke-up","good","calm",2013,-0.476306173986403
"2620",2883,"Zaandam",1,12.03010261,2986.138105,"DF-Dive-fluke-up","good","calm",2013,-0.763414178866767
"2621",2884,"Zaandam",1,12.83362188,2985.432741,"BL-Blowing","good","calm",2013,-0.527987580446699
"2622",2885,"Zaandam",1,12.83690578,1489.939662,"DF-Dive-fluke-up","good","calm",2013,-0.527025416332637
"2623",2886,"Zaandam",1,12.03191408,785.7625106,"DF-Dive-fluke-up","good","calm",2013,-0.762883428409171
"2624",2887,"Zaandam",1,12.02529289,964.3536357,"DF-Dive-fluke-up","good","calm",2013,-0.764823399605124
"2625",2888,"Zaandam",1,12.20751399,912.7591879,"DF-Dive-fluke-up","good","calm",2013,-0.711433648624586
"2626",2889,"Island Princess",1,11.39219535,2985.176965,"BL-Blowing","excellent","calm",2013,-0.950317395673585
"2627",2890,"Island Princess",1,17.54772148,2985.969815,"BL-Blowing","excellent","calm",2013,0.853216921893864
"2628",2891,"Island Princess",1,18.17799602,984.8658965,"BL-Blowing","excellent","calm",2013,1.0378837949397
"2629",2892,"Island Princess",1,18.98351284,2494.216837,"BL-Blowing","good","calm",2013,1.2738956642042
"2630",2893,"Island Princess",1,19.09133748,3986.560782,"BL-Blowing","good","calm",2013,1.30548767346749
"2631",2894,"Island Princess",1,19.05464845,102.1130359,"BL-Blowing","good","calm",2013,1.29473799532694
"2632",2895,"Island Princess",1,10.06526838,2484.946354,"DF-Dive-fluke-up","good","calm",2013,-1.33909948785533
"2633",2896,"Volendam",1,18.21759934,3192.764888,"BL-Blowing","good","calm",2013,1.0494873435562
"2634",2897,"Volendam",1,18.01956333,3993.726962,"SA-Surface-active","excellent","calm",2013,0.991463913453546
"2635",2898,"Volendam",1,18.17314195,2495.960217,"BL-Blowing","excellent","calm",2013,1.03646157990235
"2636",2899,"Volendam",1,18.09814394,3997.115493,"SA-Surface-active","excellent","calm",2013,1.0144875874397
"2637",2900,"Volendam",1,18.4915679,395.197845,"BL-Blowing","excellent","calm",2013,1.12975858105228
"2638",2901,"Volendam",1,18.7258862,2994.496079,"BL-Blowing","excellent","calm",2013,1.19841251677752
"2639",2902,"Volendam",1,18.98186961,3996.039742,"BL-Blowing","excellent","calm",2013,1.27341420711442
"2640",2903,"Volendam",1,18.73757891,1192.572614,"BL-Blowing","excellent","calm",2013,1.20183841463012
"2641",2904,"Volendam",1,13.62016218,3793.405816,"BL-Blowing","excellent","calm",2013,-0.297535724140503
"2642",2906,"Volendam",1,10.900267,3194.498522,"DF-Dive-fluke-up","excellent","calm",2013,-1.09444961804941
"2643",2907,"Volendam",1,10.83316184,2794.081217,"DF-Dive-fluke-up","excellent","calm",2013,-1.11411105013334
"2644",2908,"Volendam",1,10.62225285,3993.137927,"BL-Blowing","excellent","calm",2013,-1.1759061905186
"2645",2909,"Grand Princess",1,12.61265208,1208.675314,"DF-Dive-fluke-up","good","calm",2013,-0.592730481220644
"2646",2910,"Grand Princess",1,12.4653988,1408.193146,"DF-Dive-fluke-up","good","calm",2013,-0.635874858849071
"2647",2911,"Grand Princess",1,19.25837299,1467.005225,"DF-Dive-fluke-up","good","calm",2013,1.35442813252414
"2648",2912,"Grand Princess",1,19.39137855,4967.071543,"BL-Blowing","good","calm",2013,1.3933980088306
"2649",2913,"Grand Princess",1,17.21567752,1982.035901,"BL-Blowing","good","calm",2013,0.75592992088799
"2650",2914,"Grand Princess",1,15.82373916,3969.238035,"BL-Blowing","good","calm",2013,0.348099859382175
"2651",2915,"Grand Princess",1,14.23072623,1701.351387,"BL-Blowing","good","calm",2013,-0.118643913108914
"2652",2916,"Westerdam",1,14.92402953,610.2809178,"DF-Dive-fluke-up","excellent","calm",2013,0.0844900298921144
"2653",2917,"Westerdam",1,14.93819643,1086.527068,"RE-Resting","excellent","calm",2013,0.0886408514115001
"2654",2919,"Westerdam",1,14.89598939,697.9857684,"DF-Dive-fluke-up","excellent","calm",2013,0.0762744275713107
"2655",2920,"Norwegian Pearl",1,18.55582789,2293.894644,"BL-Blowing","good","calm",2013,1.14858639442906
"2656",2921,"Norwegian Pearl",1,18.68341861,1488.215413,"RE-Resting","good","calm",2013,1.18596975326197
